ID;Venta;Campana;Edad;Masculino;Capital;Oferta;NSE;Actividad;Empleador;Jubilado;Cant_bcos;Monto_Bcos;Banc_12m;Banc_13_24;Banco_1
6656;0;1;39;1;1;213000;C1;Empleado;0;0;1;31000;10;12;Naranja
6658;1;1;39;1;0;108100;C2;Autonomo;0;0;1;128000;11;12;HSBC
6659;0;1;39;1;0;213000;C1;Empleado;0;0;1;172000;11;12;Bco Macro
6660;1;1;39;1;0;73500;C2;Informal;0;0;1;8000;9;2;Naranja
6661;1;1;39;1;0;103000;C1;Monotributo E;0;0;0;0;0;0;0
6663;0;1;38;1;0;213000;C1;Empleado;0;0;1;146000;11;12;Bco Santander Rio
6664;1;1;39;1;0;89100;C2;Empleado;0;0;1;75000;11;12;Bco Santander Rio
6665;0;1;38;1;1;144500;C1;Empleado;0;0;1;297000;11;12;Bco Santander Rio
6667;0;1;39;1;1;108100;C2;Empleado;0;0;1;48000;10;12;Naranja
6668;1;1;39;1;0;108100;C2;Autonomo;0;0;1;16000;11;12;Bco Hipotecario
6669;0;1;39;1;0;63600;C3;Empleado;0;0;1;40000;11;12;Bco Patagonia
6670;0;1;38;1;1;213000;C1;Empleado;0;0;1;13000;11;12;BBVA SA
6671;1;1;39;1;0;167100;C2;Monotributo F;0;0;1;30000;11;12;Bco Patagonia
6673;1;1;38;1;0;77100;C2;Monotributo D;0;0;0;0;0;0;0
6674;1;1;38;1;0;34300;D1;Informal;0;0;1;57000;11;12;Bco Patagonia
6676;1;1;38;1;0;103000;C2;Monotributo E;0;0;0;0;0;0;0
6678;1;1;38;1;1;167100;C2;Monotributo F;0;0;1;17000;11;12;Bco Hipotecario
6679;0;1;38;1;0;63600;C3;Empleado;0;0;1;9000;10;12;Naranja
6680;1;1;39;1;0;37700;C3;Monotributo B;0;0;0;0;0;0;0
6681;0;1;39;1;0;213000;C1;Empleado;0;0;1;19000;11;12;Bco Santander Rio
6683;1;1;38;1;0;50000;C2;Monotributo C;0;0;0;0;0;0;0
6684;0;1;38;1;0;108100;C2;Empleado;0;0;1;42000;10;12;Naranja
6685;0;1;38;1;0;63600;C3;Empleado;0;0;1;13317;11;12;Bco Galicia
6686;1;1;39;1;0;52500;C3;Empleado;0;0;1;59000;11;12;Bco Macro
6687;0;1;39;1;0;108100;C2;Empleado;0;0;0;0;0;1;0
6688;0;1;38;1;0;108100;C2;Autonomo;0;0;1;24000;11;12;Bco Macro
6689;0;1;38;1;0;108100;C2;Empleado;0;0;1;14000;11;12;Bco Nacion
6691;1;1;38;1;1;103000;C1;Monotributo D;0;0;1;7000;10;12;Naranja
6692;1;1;38;1;0;125000;C1;Monotributo F;0;0;0;0;0;0;0
6693;1;1;39;1;0;66700;C2;Monotributo C;0;0;1;14000;10;12;Naranja
6694;0;1;38;1;0;329900;B;Empleado;0;0;1;263000;11;12;Bco Santander Rio
6695;1;1;38;1;0;108100;C2;Autonomo;0;0;1;2000;8;5;Bco Nacion
6696;1;1;38;1;0;108100;C2;Empleado;0;0;1;50000;11;12;Bco Macro
6699;0;1;38;1;0;213000;C1;Empleado;0;0;1;57000;11;12;Bco Santander Rio
6700;0;1;38;1;0;63600;C3;Empleado;0;0;1;5000;9;12;Naranja
6701;0;1;39;1;0;213000;C1;Autonomo;0;0;1;146000;11;12;Bco Santander Rio
6702;0;1;38;1;0;52500;C3;Empleado;0;0;1;59000;3;0;BBVA SA
6703;0;1;38;1;0;108100;C2;Empleado;0;0;1;61000;11;12;Bco Macro
6704;1;1;38;1;0;77100;C2;Monotributo D;0;0;0;0;0;0;0
6705;1;1;38;1;0;77100;C3;Monotributo D;0;0;0;0;0;0;0
6706;1;1;38;1;0;285100;C1;Monotributo H;0;0;0;0;3;2;0
6707;0;1;39;1;0;329900;B;Empleado;0;0;1;269000;11;12;Bco Santander Rio
6708;0;1;38;1;0;213000;C1;Empleado;0;0;1;44000;7;3;BBVA SA
6709;1;1;38;1;0;73500;C2;Empleado;0;0;1;6000;5;12;Naranja
6711;1;1;38;1;0;77100;C1;Monotributo D;0;0;0;0;0;0;0
6712;1;1;38;1;0;50000;C3;Monotributo B;0;0;1;3000;8;7;Retail
6714;1;1;39;1;0;108100;C2;Autonomo;0;0;1;1000;11;12;Bco Credicoop
6715;0;1;38;1;0;52500;C3;Informal;0;0;1;25000;11;12;Financiera
6716;0;1;38;1;0;213000;C1;Empleado;0;0;1;32000;7;12;Bco Macro
6718;1;1;39;1;0;381700;A;Autonomo;0;0;1;76000;5;7;Bco Macro
6719;0;1;39;1;1;108100;C1;Informal;0;0;0;0;0;2;0
6720;0;1;38;1;0;213000;C1;Empleado;0;0;1;20000;7;0;BBVA SA
6721;0;1;38;1;1;213000;C1;Empleado;0;0;1;11000;11;12;BBVA SA
6722;1;1;38;1;1;144500;C1;Empleado;0;0;1;211000;10;12;Naranja
6723;1;1;39;1;0;66700;C2;Monotributo C;0;0;1;19000;10;12;Naranja
6725;0;1;38;1;1;34300;D1;Informal;0;0;1;14000;11;12;Bco Santander Rio
6726;0;1;38;1;1;73500;C2;Empleado;0;0;1;25000;11;12;Bco Santander Rio
6728;0;1;38;1;0;511100;A;Autonomo;0;0;1;415000;11;12;Bco Supervielle
6729;0;1;38;1;1;213000;C1;Empleado;0;0;1;10000;11;12;Bco Hipotecario
6730;1;1;38;1;1;89100;C2;Autonomo;0;0;1;59000;10;12;Naranja
6731;1;1;38;1;1;213000;C1;Empleado;0;0;1;148705;11;12;Bco Galicia
6732;0;1;38;1;0;34300;D1;Informal;0;0;1;18000;10;12;Naranja
6733;1;1;38;1;1;25900;C2;Monotributo A;0;0;0;0;0;0;0
6734;0;1;39;1;0;63600;C3;Empleado;0;0;0;0;0;7;0
6735;1;1;38;1;0;103000;C3;Monotributo D;0;0;1;31000;10;12;Naranja
6736;0;1;38;1;0;52500;C3;Empleado;0;0;1;31000;6;10;Naranja
6737;0;1;38;1;0;63600;C3;Empleado;0;0;1;29000;8;12;Mutual
6738;1;1;38;1;0;66700;C3;Monotributo C;0;0;1;19000;7;0;Naranja
6739;1;1;38;1;0;50000;C3;Monotributo C;0;0;0;0;0;0;0
6740;0;1;38;1;0;63600;C3;Empleado;0;0;1;19000;7;11;Naranja
6741;1;1;38;1;0;103000;C2;Monotributo E;0;0;0;0;0;0;0
6742;1;1;38;1;0;151700;B;Monotributo G;0;0;0;0;0;0;0
6746;1;1;38;1;0;66700;C2;Monotributo C;0;0;1;24000;11;8;Bco Hipotecario
6747;1;1;38;1;0;144500;C1;Empleado;0;0;1;356000;11;12;Bco Nacion
6748;0;1;38;1;0;511100;A;Empleado;0;0;1;258000;11;12;Bco Santander Rio
6751;0;1;38;1;1;52500;C3;Empleado;0;0;1;2000;8;9;Naranja
6753;0;1;38;1;0;213000;C1;Empleado;0;0;1;132000;10;3;Bco Macro
6754;1;1;37;1;0;213000;C1;Monotributo H;0;0;0;0;0;0;0
6755;1;1;38;1;0;66700;C2;Monotributo C;0;0;1;5000;11;6;Bco Nacion
6757;0;1;38;1;0;213000;C1;Empleado;0;0;1;8000;11;3;Bco Macro
6758;0;1;38;1;0;329900;B;Empleado;0;0;1;53000;11;12;ICBC
6759;0;1;38;1;0;52500;C3;Empleado;0;0;1;38000;5;0;Financiera
6760;0;1;39;1;0;63600;C3;Empleado;0;0;1;24000;10;8;Naranja
6762;1;1;38;1;1;137700;C2;Monotributo E;0;0;1;25000;11;12;BBVA SA
6763;1;1;38;1;0;77100;C2;Monotributo D;0;0;0;0;0;0;0
6764;1;1;37;1;0;103000;C2;Monotributo D;0;0;1;31000;11;12;Bco Nacion
6765;1;1;38;1;0;108100;C2;Autonomo;0;0;1;39000;11;12;Bco Hipotecario
6766;0;1;38;1;1;213000;C1;Empleado;0;0;1;27535;10;9;Bco Galicia
6767;0;1;38;1;1;108100;C1;Empleado;0;0;1;278000;11;12;Bco Patagonia
6768;0;1;41;1;1;89100;C2;Empleado;0;0;1;170000;10;12;Naranja
6769;0;1;38;1;0;63600;C3;Empleado;0;0;0;0;0;1;0
6770;0;1;38;1;0;52500;C3;Informal;0;0;1;10000;10;11;Naranja
6771;0;1;38;1;0;52500;C3;Empleado;0;0;1;2000;4;10;Naranja
6772;1;1;38;1;1;103000;C2;Monotributo D;0;0;1;33000;11;1;Bco Macro
6774;0;1;38;1;1;34300;D1;Autonomo;0;0;1;87000;10;12;Naranja
6775;1;1;38;1;0;329900;B;Empleado;0;0;1;154000;11;12;ICBC
6776;0;1;38;1;1;144500;C1;Empleado;0;0;1;2000;11;12;Bco Hipotecario
6777;1;1;38;1;0;66700;C2;Monotributo C;0;0;1;12000;11;12;Bco Macro
6778;0;1;38;1;0;89100;C2;Autonomo;0;0;1;2000;11;12;Bco Patagonia
6779;1;1;38;1;0;213000;C1;Empleado;0;0;1;141000;11;12;Bco Nacion
6780;0;1;38;1;0;213000;C1;Empleado;0;0;1;8000;9;9;Naranja
6781;0;1;38;1;0;89100;C2;Empleado;0;0;1;36000;9;12;Naranja
6782;0;1;38;1;0;144500;C1;Empleado;0;0;1;15000;10;11;Naranja
6783;0;1;38;1;1;89100;C2;Empleado;0;0;1;57000;11;12;Bco Santander Rio
6784;0;1;38;1;0;213000;C1;Autonomo;0;0;1;135000;11;12;Bco Macro
6785;0;1;38;1;0;213000;C1;Empleado;0;0;1;73000;11;12;BBVA SA
6786;0;1;38;1;0;73500;C2;Empleado;0;0;1;11000;9;9;BBVA SA
6787;1;1;39;1;0;246400;A;Monotributo I;0;0;0;0;0;0;0
6788;1;1;38;1;0;66700;C3;Monotributo C;0;0;1;88000;8;0;Bco Macro
6789;1;1;38;1;1;108100;C1;Autonomo;0;0;1;58000;11;12;Bco Santander Rio
6790;1;1;38;1;0;73500;C2;Empleado;0;0;1;14000;10;12;Naranja
6791;0;1;38;1;0;213000;C1;Empleado;0;0;1;132592;11;12;Bco Galicia
6792;0;1;38;1;0;89100;C2;Autonomo;0;0;1;91000;11;12;BBVA SA
6793;1;1;38;1;0;103000;C1;Monotributo E;0;0;0;0;0;0;0
6794;0;1;38;1;0;213000;C1;Autonomo;0;0;1;260000;11;12;Bco Macro
6795;0;1;38;1;1;34300;D1;Empleado;0;0;1;7000;10;12;Naranja
6796;1;1;38;1;0;151700;C2;Monotributo G;0;0;0;0;0;0;0
6797;1;1;38;1;0;144500;C1;Autonomo;0;0;1;121000;11;12;Bco Macro
6798;0;1;38;1;0;52500;C3;Informal;0;0;1;4000;9;12;Naranja
6799;1;1;38;1;1;34300;C2;Monotributo A;0;0;1;59000;11;12;Bco Santander Rio
6801;1;1;38;1;0;137700;C1;Monotributo E;0;0;1;91000;10;12;Naranja
6802;0;1;38;1;0;89100;C2;Empleado;0;0;1;52000;10;12;Naranja
6803;0;1;38;1;0;213000;C1;Empleado;0;0;1;9000;11;10;HSBC
6804;0;1;38;1;0;213000;C1;Empleado;0;0;1;17465;9;11;Bco Galicia
6805;0;1;38;1;0;89100;C2;Empleado;0;0;1;43000;9;12;Naranja
6806;0;1;38;1;0;213000;C1;Empleado;0;0;1;68000;11;12;BBVA SA
6807;0;1;38;1;0;144500;C1;Empleado;0;0;1;3000;11;12;Bco Santander Rio
6808;0;1;38;1;0;34300;D1;Informal;0;0;1;41000;10;12;Naranja
6810;1;1;38;1;0;151700;C2;Monotributo G;0;0;0;0;0;0;0
6812;0;1;38;1;0;213000;C1;Empleado;0;0;1;207000;11;12;Bco Macro
6814;1;1;38;1;0;258700;C1;Monotributo F;0;0;1;26000;10;2;Naranja
6815;1;1;38;1;0;34300;C2;Monotributo A;0;0;1;17000;11;12;Financiera
6818;0;1;38;1;1;213000;C1;Empleado;0;0;1;92000;11;12;BBVA SA
6819;0;1;38;1;1;213000;C1;Empleado;0;0;1;31000;11;12;Bco Santander Rio
6820;0;1;38;1;1;144500;C1;Empleado;0;0;1;386000;11;12;Bco Macro
6821;1;1;38;1;0;103000;C2;Monotributo D;0;0;1;92000;11;12;Bco Macro
6823;0;1;38;1;0;329900;B;Empleado;0;0;1;277000;11;12;Bco Santander Rio
6824;0;1;38;1;0;213000;C1;Autonomo;0;0;1;137000;11;9;BBVA SA
6826;1;1;39;1;1;144500;C1;Empleado;0;0;1;71000;11;11;Bco Macro
6827;1;1;39;1;0;50000;C2;Monotributo B;0;0;1;54000;10;12;Naranja
6828;0;1;38;1;1;73500;C2;Empleado;0;0;1;18000;10;9;Naranja
6829;1;1;38;1;0;25900;C3;Monotributo A;0;0;0;0;0;0;0
6830;0;1;38;1;0;213000;C1;Empleado;0;0;1;39000;11;12;ICBC
6831;1;1;38;1;1;50000;C3;Monotributo B;0;0;1;30000;10;12;Naranja
6832;1;1;38;1;0;34300;D1;Empleado;0;0;0;0;0;0;0
6833;0;1;38;1;0;213000;C1;Autonomo;0;0;1;84000;11;12;Bco Santander Rio
6834;0;1;38;1;1;144500;C1;Empleado;0;0;1;79000;11;3;ICBC
6835;1;1;38;1;0;34300;C3;Monotributo A;0;0;0;0;9;9;0
6836;1;1;38;1;0;73500;C2;Empleado;0;0;1;25000;10;12;Naranja
6837;0;1;37;1;1;213000;C1;Empleado;0;0;1;18000;11;11;Bco Roela
6838;1;1;38;1;0;25900;C3;Monotributo A;0;0;0;0;0;0;0
6839;1;1;38;1;0;103000;C1;Monotributo E;0;0;0;0;0;0;0
6840;0;1;38;1;0;144500;C1;Empleado;0;0;1;4000;5;9;Bco Macro
6841;1;1;38;1;0;63600;C3;Empleado;0;0;1;56000;10;12;Naranja
6842;0;1;38;1;0;89100;C2;Empleado;0;0;1;10000;10;12;Naranja
6844;1;1;38;1;0;34300;C3;Monotributo A;0;0;1;26000;9;0;Naranja
6845;0;1;38;1;0;89100;C2;Empleado;0;0;1;63000;10;12;Naranja
6846;0;1;38;1;0;213000;C1;Empleado;0;0;1;66000;11;12;Bco Santander Rio
6847;1;1;38;1;0;125000;C2;Monotributo F;0;0;0;0;0;0;0
6848;0;1;38;1;0;34300;D1;Informal;0;0;1;64000;10;12;Naranja
6849;0;1;37;1;0;213000;C1;Empleado;0;0;0;0;0;10;0
6850;0;1;38;1;0;34300;D1;Empleado;0;0;1;12000;10;11;Naranja
6851;0;1;38;1;0;52500;C3;Empleado;0;0;0;0;0;12;0
6852;0;1;37;1;0;73500;C2;Empleado;0;0;1;84000;10;11;Naranja
6853;0;1;37;1;0;34300;D1;Informal;0;0;1;38000;10;12;Naranja
6854;0;1;37;1;0;34300;D1;Empleado;0;0;1;42000;10;5;Naranja
6855;0;1;37;1;0;144500;C1;Empleado;0;0;1;120000;10;12;Naranja
6856;0;1;38;1;0;144500;C1;Empleado;0;0;1;38000;10;10;Bco Macro
6857;1;1;38;1;0;103000;C3;Monotributo D;0;0;1;48000;10;0;ICBC
6858;1;1;37;1;0;37700;C2;Monotributo B;0;0;0;0;0;0;0
6859;0;1;37;1;0;144500;C1;Empleado;0;0;1;52000;10;12;Naranja
6860;1;1;38;1;0;77100;C2;Monotributo D;0;0;0;0;0;0;0
6861;0;1;38;1;0;213000;C1;Empleado;0;0;1;164000;11;12;Bco Santander Rio
6862;0;1;37;1;0;73500;C2;Empleado;0;0;1;60000;9;11;Naranja
6863;0;1;38;1;0;89100;C2;Empleado;0;0;0;0;0;12;0
6864;0;1;38;1;0;34300;D1;Empleado;0;0;0;0;0;1;0
6866;0;1;38;1;0;34300;D1;Informal;0;0;1;29000;10;12;Naranja
6867;0;1;38;1;1;52500;C3;Informal;0;0;1;13000;10;12;Naranja
6868;0;1;38;1;0;108100;C2;Autonomo;0;0;1;6000;9;9;Naranja
6869;1;1;38;1;0;258700;B;Autonomo;0;0;1;54000;10;12;Naranja
6870;1;1;38;1;0;37700;C3;Monotributo B;0;0;0;0;0;0;0
6871;1;1;37;1;0;50000;C2;Monotributo C;0;0;0;0;0;0;0
6872;0;1;37;1;0;213000;C1;Empleado;0;0;1;16000;11;11;Bco Macro
6874;1;1;38;1;0;50000;C3;Monotributo C;0;0;0;0;0;0;0
6875;1;1;37;1;0;103000;C2;Monotributo D;0;0;1;18000;10;12;Naranja
6878;1;1;38;1;0;103000;C3;Monotributo D;0;0;1;24000;10;12;Naranja
6879;1;1;38;1;0;66700;C3;Monotributo C;0;0;1;14000;9;0;Bco Macro
6880;1;1;38;1;0;103000;C2;Monotributo D;0;0;1;21000;10;12;Naranja
6881;0;1;37;1;0;213000;C1;Empleado;0;0;1;3000;11;12;Bco Patagonia
6882;0;1;38;1;0;329900;B;Empleado;0;0;0;0;0;3;0
6883;0;1;37;1;0;511100;A;Empleado;0;0;1;327000;11;12;Bco Santander Rio
6884;1;1;38;1;0;25900;C3;Monotributo A;0;0;0;0;0;0;0
6885;1;1;37;1;0;151700;C2;Monotributo G;0;0;0;0;0;0;0
6886;0;1;37;1;0;213000;C1;Empleado;0;0;1;173000;11;12;Bco Santander Rio
6887;0;1;37;1;0;213000;C1;Empleado;0;0;1;100000;11;6;Bco Santander Rio
6889;1;1;38;1;0;50000;C2;Monotributo C;0;0;0;0;0;0;0
6890;1;1;38;1;0;50000;C3;Monotributo C;0;0;0;0;0;0;0
6891;1;1;37;1;0;50000;C2;Monotributo C;0;0;0;0;0;0;0
6892;0;1;38;1;0;213000;C1;Empleado;0;0;1;245038;11;12;Bco Galicia
6893;0;1;38;1;0;213000;C1;Autonomo;0;0;1;186000;11;12;Bco Santander Rio
6894;1;1;37;1;0;50000;C2;Monotributo B;0;0;1;43000;10;12;Naranja
6895;0;1;38;1;1;213000;C1;Empleado;0;0;1;276000;11;12;BBVA SA
6896;0;1;37;1;1;34300;D1;Informal;0;0;1;54000;10;12;Naranja
6898;1;1;38;1;1;103000;C1;Monotributo E;0;0;0;0;0;0;0
6899;1;1;38;1;1;34300;D1;Informal;0;0;1;42000;10;12;Naranja
6900;0;1;38;1;0;144500;C1;Empleado;0;0;1;132000;11;12;Bco Santander Rio
6901;1;1;38;1;0;103000;C2;Monotributo D;0;0;1;10000;9;10;Naranja
6902;1;1;38;1;1;213000;C1;Autonomo;0;0;1;159000;11;12;BBVA SA
6905;0;1;38;1;0;213000;C1;Empleado;0;0;1;25000;11;12;BBVA SA
6907;0;1;38;1;1;144500;C1;Empleado;0;0;1;138000;11;12;Bco Santander Rio
6908;0;1;38;1;1;73500;C2;Empleado;0;0;1;3000;10;12;Naranja
6909;1;1;37;1;0;89100;C2;Autonomo;0;0;0;0;0;7;0
6910;1;1;37;1;0;50000;C3;Monotributo C;0;0;0;0;0;0;0
6911;1;1;38;1;0;151700;C2;Monotributo G;0;0;0;0;0;0;0
6912;1;1;38;1;0;103000;C1;Monotributo E;0;0;0;0;0;0;0
6913;1;1;37;1;1;66700;D1;Monotributo C;0;0;1;60000;10;12;Naranja
6914;1;1;37;1;0;108100;C2;Autonomo;0;0;0;0;0;0;0
6915;1;1;38;1;0;50000;C3;Monotributo C;0;0;0;0;0;0;0
6916;0;1;50;1;0;213000;C1;Empleado;0;0;1;1000;11;12;Bco Santander Rio
6917;1;1;38;1;0;213000;C1;Empleado;0;0;1;9000;10;12;Bco Nacion
6918;1;1;38;1;0;34300;C3;Monotributo A;0;0;1;4000;1;0;Retail
6919;1;1;38;1;0;285100;B;Monotributo H;0;0;0;0;10;12;0
6920;1;1;38;1;0;213000;C2;Monotributo H;0;0;0;0;0;0;0
6921;1;1;38;1;0;37700;C3;Monotributo B;0;0;0;0;0;0;0
6922;0;1;37;1;0;144500;C1;Empleado;0;0;1;322000;11;12;Bco Macro
6923;0;1;38;1;0;108100;C1;Empleado;0;0;1;58744;6;3;Bco Galicia
6924;1;1;38;1;1;246400;C2;Monotributo H;0;0;1;91191;11;12;Bco Galicia
6926;1;1;42;1;0;103000;C1;Monotributo D;0;0;0;0;8;12;0
6927;1;1;41;1;0;125000;C1;Monotributo F;0;0;0;0;0;0;0
